model,accelerator,pe_x,area_mm2,tp,base_area_mm2,base_tp,norm_x,norm_y
facebook/opt-2.7b,flexposit,2,0.01215197,1.6681000697591952,0.029446080000000003,2.0016677526610813,0.01215197,0.8333551197702863
facebook/opt-2.7b,flexposit,4,0.023077090000000005,3.3357640930337578,0.058892160000000006,4.002707647624475,0.023077090000000005,0.8333769005121984
facebook/opt-2.7b,flexposit,6,0.03400221,5.000134798997418,0.08833824,5.999691587628444,0.03400221,0.8333986382413149
facebook/opt-2.7b,flexposit,8,0.04492733,6.669784683853603,0.11778432000000001,8.002905045718204,0.04492733,0.833420444919828
facebook/opt-2.7b,flexposit,10,0.055852450000000005,8.33587074110202,0.1472304,10.001738201603105,0.055852450000000005,0.8334422050525102
facebook/opt-2.7b,flexposit,12,0.06677757000000001,9.979630260417059,0.17667648,11.973683528968678,0.06677757000000001,0.8334636735865549
facebook/opt-2.7b,flexposit,14,0.07770269000000002,11.658509966661391,0.20612256,12.025628112669505,0.07770269000000002,0.9694720190439501
facebook/opt-2.7b,flexposit,16,0.08862781000000002,13.332498579430803,0.23556864000000002,12.025813352115218,0.08862781000000002,1.1086567027988798
facebook/opt-2.7b,flexposit,18,0.09955293000000001,14.94418296987636,0.26501472000000004,12.025813352115218,0.09955293000000001,1.2426754459188267
facebook/opt-2.7b,flexposit,20,0.11047805000000002,16.660698442123877,0.2944608,12.025813352115218,0.11047805000000002,1.3854113609033711
facebook/opt-2.7b,flexposit,22,0.12140317000000002,18.253934943213338,0.32390688,12.025813352115218,0.12140317000000002,1.5178960797693286
facebook/opt-2.7b,flexposit,24,0.13232829000000002,19.942696757287315,0.35335296,12.025813352115218,0.13232829000000002,1.6583241543308667
facebook/opt-2.7b,flexposit,26,0.14325341,21.57213056764723,0.38279904000000003,12.025813352115218,0.14325341,1.7938188408564406
facebook/opt-2.7b,flexposit,28,0.15417853000000004,23.213809504707978,0.41224512,12.025813352115218,0.15417853000000004,1.9303317642648183
facebook/opt-2.7b,flexposit,30,0.16510365000000002,24.834943129215116,0.4416912,12.025813352115218,0.16510365000000002,2.065136253328504
facebook/opt-2.7b,flexposit,32,0.17602877000000003,26.634329369379575,0.47113728000000005,12.025813352115218,0.17602877000000003,2.214763242163148
facebook/opt-2.7b,flexposit,34,0.18695389,28.103524662175584,0.50058336,12.025813352115218,0.18695389,2.336933381494106
facebook/opt-2.7b,flexposit,36,0.19787901000000002,29.701226486773805,0.5300294400000001,12.025813352115218,0.19787901000000002,2.4697894119194577
facebook/opt-2.7b,flexposit,38,0.20880413000000003,31.40892444595586,0.55947552,12.025813352115218,0.20880413000000003,2.61179211137776
facebook/opt-2.7b,flexposit,40,0.21972925000000004,33.27352052478474,0.5889216,12.025813352115218,0.21972925000000004,2.766841589049964
facebook/opt-2.7b,flexposit,42,0.23065437000000003,34.906514063194,0.6183676800000001,12.025813352115218,0.23065437000000003,2.9026322828346824
facebook/opt-2.7b,flexposit,44,0.24157949,36.254185185104056,0.64781376,12.025813352115218,0.24157949,3.014697145513847
facebook/opt-2.7b,flexposit,46,0.25250461,38.076546882814704,0.6772598400000001,12.025813352115218,0.25250461,3.1662346460846598
facebook/opt-2.7b,flexposit,48,0.26342973,39.55282571488247,0.70670592,12.025813352115218,0.26342973,3.288993813289604
facebook/opt-2.7b,flexposit,50,0.27435485,39.986652766015894,0.736152,12.025813352115218,0.27435485,3.3250684669060364
facebook/opt-2.7b,flexposit,52,0.28527997,39.986652766015894,0.7655980800000001,12.025813352115218,0.28527997,3.3250684669060364
facebook/opt-2.7b,flexposit,54,0.29620509,39.986652766015894,0.79504416,12.025813352115218,0.29620509,3.3250684669060364
facebook/opt-2.7b,flexposit,56,0.30713021,39.986652766015894,0.82449024,12.025813352115218,0.30713021,3.3250684669060364
facebook/opt-2.7b,flexposit,58,0.31805533,39.986652766015894,0.8539363200000001,12.025813352115218,0.31805533,3.3250684669060364
facebook/opt-2.7b,flexposit,60,0.32898045000000004,39.986652766015894,0.8833824,12.025813352115218,0.32898045000000004,3.3250684669060364
facebook/opt-2.7b,flexposit,62,0.33990557,39.986652766015894,0.91282848,12.025813352115218,0.33990557,3.3250684669060364
facebook/opt-2.7b,flexposit,64,0.35083069,39.986652766015894,0.9422745600000001,12.025813352115218,0.35083069,3.3250684669060364
facebook/opt-2.7b,flexposit,66,0.36175581,39.986652766015894,0.97172064,12.025813352115218,0.36175581,3.3250684669060364
facebook/opt-2.7b,bitmod,4,0.05620343999999999,8.002905045718204,0.058892160000000006,4.002707647624475,0.05620343999999999,1.9993728621344016
facebook/opt-2.7b,bitmod,6,0.08430516,11.993744214550658,0.08833824,5.999691587628444,0.08430516,1.9990601249041104
facebook/opt-2.7b,bitmod,8,0.11240687999999999,15.995314771400855,0.11778432000000001,8.002905045718204,0.11240687999999999,1.9986885612192575
facebook/opt-2.7b,bitmod,10,0.14050859999999998,19.98708635606907,0.1472304,10.001738201603105,0.14050859999999998,1.9983612801288366
facebook/opt-2.7b,bitmod,12,0.16861032,23.922995513159442,0.17667648,11.973683528968678,0.16861032,1.9979645741664251
facebook/opt-2.7b,bitmod,14,0.19671204,27.942058307027764,0.20612256,12.025628112669505,0.19671204,2.323542524784184
facebook/opt-2.7b,bitmod,16,0.22481375999999997,31.946498395824317,0.23556864000000002,12.025813352115218,0.22481375999999997,2.656493782202703
facebook/opt-2.7b,bitmod,18,0.25291547999999997,35.80135037445268,0.26501472000000004,12.025813352115218,0.25291547999999997,2.977041911943161
facebook/opt-2.7b,bitmod,20,0.28101719999999997,39.905290176860014,0.2944608,12.025813352115218,0.28101719999999997,3.3183028048444707
facebook/opt-2.7b,bitmod,22,0.30911891999999996,43.71296682191082,0.32390688,12.025813352115218,0.30911891999999996,3.634928095256206
facebook/opt-2.7b,bitmod,24,0.33722064,47.74734174673593,0.35335296,12.025813352115218,0.33722064,3.9704043584160282
facebook/opt-2.7b,bitmod,26,0.36532236,47.93828852225868,0.38279904000000003,12.025813352115218,0.36532236,3.9862824341795413
facebook/opt-2.7b,bitmod,28,0.39342408,47.93828852225868,0.41224512,12.025813352115218,0.39342408,3.9862824341795413
facebook/opt-2.7b,bitmod,30,0.4215258,47.93828852225868,0.4416912,12.025813352115218,0.4215258,3.9862824341795413
facebook/opt-2.7b,bitmod,32,0.44962751999999995,47.93828852225868,0.47113728000000005,12.025813352115218,0.44962751999999995,3.9862824341795413
facebook/opt-2.7b,bitmod,34,0.47772924,47.93828852225868,0.50058336,12.025813352115218,0.47772924,3.9862824341795413
facebook/opt-2.7b,bitmod,36,0.5058309599999999,47.93828852225868,0.5300294400000001,12.025813352115218,0.5058309599999999,3.9862824341795413
facebook/opt-2.7b,bitmod,38,0.5339326799999999,47.93828852225868,0.55947552,12.025813352115218,0.5339326799999999,3.9862824341795413
facebook/opt-2.7b,bitmod,40,0.5620343999999999,47.93828852225868,0.5889216,12.025813352115218,0.5620343999999999,3.9862824341795413
facebook/opt-2.7b,bitmod,42,0.59013612,47.93828852225868,0.6183676800000001,12.025813352115218,0.59013612,3.9862824341795413
facebook/opt-2.7b,bitmod,44,0.6182378399999999,47.93828852225868,0.64781376,12.025813352115218,0.6182378399999999,3.9862824341795413
facebook/opt-2.7b,bitmod,46,0.6463395599999999,47.93828852225868,0.6772598400000001,12.025813352115218,0.6463395599999999,3.9862824341795413
facebook/opt-2.7b,bitmod,48,0.67444128,47.93828852225868,0.70670592,12.025813352115218,0.67444128,3.9862824341795413
facebook/opt-2.7b,bitmod,50,0.702543,47.93828852225868,0.736152,12.025813352115218,0.702543,3.9862824341795413
facebook/opt-2.7b,bitmod,52,0.73064472,47.93828852225868,0.7655980800000001,12.025813352115218,0.73064472,3.9862824341795413
facebook/opt-2.7b,bitmod,54,0.7587464399999999,47.93828852225868,0.79504416,12.025813352115218,0.7587464399999999,3.9862824341795413
facebook/opt-2.7b,bitmod,56,0.78684816,47.93828852225868,0.82449024,12.025813352115218,0.78684816,3.9862824341795413
facebook/opt-2.7b,bitmod,58,0.81494988,47.93828852225868,0.8539363200000001,12.025813352115218,0.81494988,3.9862824341795413
facebook/opt-2.7b,bitmod,60,0.8430516,47.93828852225868,0.8833824,12.025813352115218,0.8430516,3.9862824341795413
facebook/opt-2.7b,bitmod,62,0.8711533200000001,47.93828852225868,0.91282848,12.025813352115218,0.8711533200000001,3.9862824341795413
facebook/opt-2.7b,bitmod,64,0.8992550399999999,47.93828852225868,0.9422745600000001,12.025813352115218,0.8992550399999999,3.9862824341795413
facebook/opt-2.7b,bitmod,66,0.9273567599999999,47.93828852225868,0.97172064,12.025813352115218,0.9273567599999999,3.9862824341795413
facebook/opt-2.7b,olive,4,0.01177,4.002971933800175,0.058892160000000006,4.002707647624475,0.01177,1.0000660268495642
facebook/opt-2.7b,olive,6,0.017655000000000004,6.000285385810293,0.08833824,5.999691587628444,0.017655000000000004,1.000098971450978
facebook/opt-2.7b,olive,8,0.02354,8.003961597266498,0.11778432000000001,8.002905045718204,0.02354,1.0001320210026556
facebook/opt-2.7b,olive,10,0.029425,10.003388493048947,0.1472304,10.001738201603105,0.029425,1.0001650004641771
facebook/opt-2.7b,olive,12,0.03531000000000001,11.976048791556876,0.17667648,11.973683528968678,0.03531000000000001,1.0001975384252035
facebook/opt-2.7b,olive,14,0.041195,13.990884081767351,0.20612256,12.025628112669505,0.041195,1.1634223136359394
facebook/opt-2.7b,olive,16,0.04708,16.0,0.23556864000000002,12.025813352115218,0.04708,1.3304713395693741
facebook/opt-2.7b,olive,18,0.052965,17.934278095819305,0.26501472000000004,12.025813352115218,0.052965,1.4913151876471498
facebook/opt-2.7b,olive,20,0.05885,19.99440239367254,0.2944608,12.025813352115218,0.05885,1.662623708537413
facebook/opt-2.7b,olive,22,0.064735,21.90659968996451,0.32390688,12.025813352115218,0.064735,1.8216314396823197
facebook/opt-2.7b,olive,24,0.07062000000000002,23.93347739777055,0.35335296,12.025813352115218,0.07062000000000002,1.9901753583728201
facebook/opt-2.7b,olive,26,0.076505,24.03880278558517,0.38279904000000003,12.025813352115218,0.076505,1.998933633986344
facebook/opt-2.7b,olive,28,0.08239,24.03880278558517,0.41224512,12.025813352115218,0.08239,1.998933633986344
facebook/opt-2.7b,olive,30,0.088275,24.03880278558517,0.4416912,12.025813352115218,0.088275,1.998933633986344
facebook/opt-2.7b,olive,32,0.09416,24.040590521274456,0.47113728000000005,12.025813352115218,0.09416,1.9990822921799265
facebook/opt-2.7b,olive,34,0.100045,24.040590521274456,0.50058336,12.025813352115218,0.100045,1.9990822921799265
facebook/opt-2.7b,olive,36,0.10593,24.040590521274456,0.5300294400000001,12.025813352115218,0.10593,1.9990822921799265
facebook/opt-2.7b,olive,38,0.111815,24.040590521274456,0.55947552,12.025813352115218,0.111815,1.9990822921799265
facebook/opt-2.7b,olive,40,0.1177,24.040590521274456,0.5889216,12.025813352115218,0.1177,1.9990822921799265
facebook/opt-2.7b,olive,42,0.123585,24.040590521274456,0.6183676800000001,12.025813352115218,0.123585,1.9990822921799265
facebook/opt-2.7b,olive,44,0.12947,24.040590521274456,0.64781376,12.025813352115218,0.12947,1.9990822921799265
facebook/opt-2.7b,olive,46,0.135355,24.040590521274456,0.6772598400000001,12.025813352115218,0.135355,1.9990822921799265
facebook/opt-2.7b,olive,48,0.14124000000000003,24.040590521274456,0.70670592,12.025813352115218,0.14124000000000003,1.9990822921799265
facebook/opt-2.7b,olive,50,0.147125,24.040590521274456,0.736152,12.025813352115218,0.147125,1.9990822921799265
facebook/opt-2.7b,olive,52,0.15301,24.040590521274456,0.7655980800000001,12.025813352115218,0.15301,1.9990822921799265
facebook/opt-2.7b,olive,54,0.158895,24.040590521274456,0.79504416,12.025813352115218,0.158895,1.9990822921799265
facebook/opt-2.7b,olive,56,0.16478,24.040590521274456,0.82449024,12.025813352115218,0.16478,1.9990822921799265
facebook/opt-2.7b,olive,58,0.170665,24.040590521274456,0.8539363200000001,12.025813352115218,0.170665,1.9990822921799265
facebook/opt-2.7b,olive,60,0.17655,24.040590521274456,0.8833824,12.025813352115218,0.17655,1.9990822921799265
facebook/opt-2.7b,olive,62,0.182435,24.040590521274456,0.91282848,12.025813352115218,0.182435,1.9990822921799265
facebook/opt-2.7b,olive,64,0.18832,24.040590521274456,0.9422745600000001,12.025813352115218,0.18832,1.9990822921799265
facebook/opt-2.7b,olive,66,0.19420500000000002,24.040590521274456,0.97172064,12.025813352115218,0.19420500000000002,1.9990822921799265
facebook/opt-2.7b,baseline,2,0.029446080000000003,2.0016677526610813,0.029446080000000003,2.0016677526610813,0.029446080000000003,1.0
facebook/opt-2.7b,baseline,4,0.058892160000000006,4.002707647624475,0.058892160000000006,4.002707647624475,0.058892160000000006,1.0
facebook/opt-2.7b,baseline,6,0.08833824,5.999691587628444,0.08833824,5.999691587628444,0.08833824,1.0
facebook/opt-2.7b,baseline,8,0.11778432000000001,8.002905045718204,0.11778432000000001,8.002905045718204,0.11778432000000001,1.0
facebook/opt-2.7b,baseline,10,0.1472304,10.001738201603105,0.1472304,10.001738201603105,0.1472304,1.0
facebook/opt-2.7b,baseline,12,0.17667648,11.973683528968678,0.17667648,11.973683528968678,0.17667648,1.0
facebook/opt-2.7b,baseline,14,0.20612256,12.025628112669505,0.20612256,12.025628112669505,0.20612256,1.0
facebook/opt-2.7b,baseline,16,0.23556864000000002,12.025813352115218,0.23556864000000002,12.025813352115218,0.23556864000000002,1.0
facebook/opt-2.7b,baseline,18,0.26501472000000004,12.025813352115218,0.26501472000000004,12.025813352115218,0.26501472000000004,1.0
facebook/opt-2.7b,baseline,20,0.2944608,12.025813352115218,0.2944608,12.025813352115218,0.2944608,1.0
facebook/opt-2.7b,baseline,22,0.32390688,12.025813352115218,0.32390688,12.025813352115218,0.32390688,1.0
facebook/opt-2.7b,baseline,24,0.35335296,12.025813352115218,0.35335296,12.025813352115218,0.35335296,1.0
facebook/opt-2.7b,baseline,26,0.38279904000000003,12.025813352115218,0.38279904000000003,12.025813352115218,0.38279904000000003,1.0
facebook/opt-2.7b,baseline,28,0.41224512,12.025813352115218,0.41224512,12.025813352115218,0.41224512,1.0
facebook/opt-2.7b,baseline,30,0.4416912,12.025813352115218,0.4416912,12.025813352115218,0.4416912,1.0
facebook/opt-2.7b,baseline,32,0.47113728000000005,12.025813352115218,0.47113728000000005,12.025813352115218,0.47113728000000005,1.0
facebook/opt-2.7b,baseline,34,0.50058336,12.025813352115218,0.50058336,12.025813352115218,0.50058336,1.0
facebook/opt-2.7b,baseline,36,0.5300294400000001,12.025813352115218,0.5300294400000001,12.025813352115218,0.5300294400000001,1.0
facebook/opt-2.7b,baseline,38,0.55947552,12.025813352115218,0.55947552,12.025813352115218,0.55947552,1.0
facebook/opt-2.7b,baseline,40,0.5889216,12.025813352115218,0.5889216,12.025813352115218,0.5889216,1.0
facebook/opt-2.7b,baseline,42,0.6183676800000001,12.025813352115218,0.6183676800000001,12.025813352115218,0.6183676800000001,1.0
facebook/opt-2.7b,baseline,44,0.64781376,12.025813352115218,0.64781376,12.025813352115218,0.64781376,1.0
facebook/opt-2.7b,baseline,46,0.6772598400000001,12.025813352115218,0.6772598400000001,12.025813352115218,0.6772598400000001,1.0
facebook/opt-2.7b,baseline,48,0.70670592,12.025813352115218,0.70670592,12.025813352115218,0.70670592,1.0
facebook/opt-2.7b,baseline,50,0.736152,12.025813352115218,0.736152,12.025813352115218,0.736152,1.0
facebook/opt-2.7b,baseline,52,0.7655980800000001,12.025813352115218,0.7655980800000001,12.025813352115218,0.7655980800000001,1.0
facebook/opt-2.7b,baseline,54,0.79504416,12.025813352115218,0.79504416,12.025813352115218,0.79504416,1.0
facebook/opt-2.7b,baseline,56,0.82449024,12.025813352115218,0.82449024,12.025813352115218,0.82449024,1.0
facebook/opt-2.7b,baseline,58,0.8539363200000001,12.025813352115218,0.8539363200000001,12.025813352115218,0.8539363200000001,1.0
facebook/opt-2.7b,baseline,60,0.8833824,12.025813352115218,0.8833824,12.025813352115218,0.8833824,1.0
facebook/opt-2.7b,baseline,62,0.91282848,12.025813352115218,0.91282848,12.025813352115218,0.91282848,1.0
facebook/opt-2.7b,baseline,64,0.9422745600000001,12.025813352115218,0.9422745600000001,12.025813352115218,0.9422745600000001,1.0
facebook/opt-2.7b,baseline,66,0.97172064,12.025813352115218,0.97172064,12.025813352115218,0.97172064,1.0
