model,accelerator,pe_x,area_mm2,tp,base_area_mm2,base_tp,norm_x,norm_y
microsoft/phi-2,bitmod,6,0.08430516,11.993726662682722,0.08833824,5.9996802751574885,0.08430516,1.9990609686893512
microsoft/phi-2,bitmod,8,0.11240687999999999,15.995318969547618,0.11778432000000001,8.002902440977984,0.11240687999999999,1.9986897363193312
microsoft/phi-2,bitmod,10,0.14050859999999998,19.987252259654493,0.1472304,10.001813938150047,0.14050859999999998,1.9983627353251254
microsoft/phi-2,bitmod,12,0.16861032,23.92315643875601,0.17667648,11.973753222409073,0.16861032,1.9979663848410902
microsoft/phi-2,bitmod,14,0.19671204,27.941840816881424,0.20612256,12.025626935653559,0.19671204,2.323524666646651
microsoft/phi-2,bitmod,16,0.22481375999999997,31.946546269265763,0.23556864000000002,12.025812009030178,0.22481375999999997,2.6564980597798398
microsoft/phi-2,bitmod,18,0.25291547999999997,35.80125234106173,0.26501472000000004,12.025812009030178,0.25291547999999997,2.9770340925152152
microsoft/phi-2,bitmod,20,0.28101719999999997,39.90568247570493,0.2944608,12.025812009030178,0.28101719999999997,3.318335796845965
microsoft/phi-2,bitmod,22,0.30911891999999996,43.713390193405516,0.32390688,12.025812009030178,0.30911891999999996,3.63496370644919
microsoft/phi-2,bitmod,24,0.33722064,47.74720002398044,0.35335296,12.025812009030178,0.33722064,3.9703930169644335
microsoft/phi-2,bitmod,26,0.36532236,47.93844982966314,0.38279904000000003,12.025812009030178,0.36532236,3.9862962928130075
microsoft/phi-2,bitmod,28,0.39342408,47.93844982966314,0.41224512,12.025812009030178,0.39342408,3.9862962928130075
microsoft/phi-2,bitmod,30,0.4215258,47.93844982966314,0.4416912,12.025812009030178,0.4215258,3.9862962928130075
microsoft/phi-2,bitmod,32,0.44962751999999995,47.93844982966314,0.47113728000000005,12.025812009030178,0.44962751999999995,3.9862962928130075
microsoft/phi-2,bitmod,34,0.47772924,47.93844982966314,0.50058336,12.025812009030178,0.47772924,3.9862962928130075
microsoft/phi-2,bitmod,36,0.5058309599999999,47.93844982966314,0.5300294400000001,12.025812009030178,0.5058309599999999,3.9862962928130075
microsoft/phi-2,bitmod,38,0.5339326799999999,47.93844982966314,0.55947552,12.025812009030178,0.5339326799999999,3.9862962928130075
microsoft/phi-2,bitmod,40,0.5620343999999999,47.93844982966314,0.5889216,12.025812009030178,0.5620343999999999,3.9862962928130075
microsoft/phi-2,bitmod,42,0.59013612,47.93844982966314,0.6183676800000001,12.025812009030178,0.59013612,3.9862962928130075
microsoft/phi-2,bitmod,44,0.6182378399999999,47.93844982966314,0.64781376,12.025812009030178,0.6182378399999999,3.9862962928130075
microsoft/phi-2,bitmod,46,0.6463395599999999,47.93844982966314,0.6772598400000001,12.025812009030178,0.6463395599999999,3.9862962928130075
microsoft/phi-2,bitmod,48,0.67444128,47.93844982966314,0.70670592,12.025812009030178,0.67444128,3.9862962928130075
microsoft/phi-2,bitmod,50,0.702543,47.93844982966314,0.736152,12.025812009030178,0.702543,3.9862962928130075
microsoft/phi-2,bitmod,52,0.73064472,47.93844982966314,0.7655980800000001,12.025812009030178,0.73064472,3.9862962928130075
microsoft/phi-2,bitmod,54,0.7587464399999999,47.93844982966314,0.79504416,12.025812009030178,0.7587464399999999,3.9862962928130075
microsoft/phi-2,bitmod,56,0.78684816,47.93844982966314,0.82449024,12.025812009030178,0.78684816,3.9862962928130075
microsoft/phi-2,bitmod,58,0.81494988,47.93844982966314,0.8539363200000001,12.025812009030178,0.81494988,3.9862962928130075
microsoft/phi-2,bitmod,60,0.8430516,47.93844982966314,0.8833824,12.025812009030178,0.8430516,3.9862962928130075
microsoft/phi-2,bitmod,62,0.8711533200000001,47.93844982966314,0.91282848,12.025812009030178,0.8711533200000001,3.9862962928130075
microsoft/phi-2,bitmod,64,0.8992550399999999,47.93844982966314,0.9422745600000001,12.025812009030178,0.8992550399999999,3.9862962928130075
microsoft/phi-2,bitmod,66,0.9273567599999999,47.93844982966314,0.97172064,12.025812009030178,0.9273567599999999,3.9862962928130075
microsoft/phi-2,olive,4,0.01177,4.002969268075419,0.058892160000000006,4.002705219115741,0.01177,1.0000659676256989
microsoft/phi-2,olive,6,0.017655000000000004,6.000273538827446,0.08833824,5.9996802751574885,0.017655000000000004,1.0000988825475274
microsoft/phi-2,olive,8,0.02354,8.003958044725906,0.11778432000000001,8.002902440977984,0.02354,1.0001319026135465
microsoft/phi-2,olive,10,0.029425,10.003462775166955,0.1472304,10.001813938150047,0.029425,1.0001648537982315
microsoft/phi-2,olive,12,0.03531000000000001,11.976116392103881,0.17667648,11.973753222409073,0.03531000000000001,1.0001973624853389
microsoft/phi-2,olive,14,0.041195,13.990757206406174,0.20612256,12.025626935653559,0.041195,1.1634118770911146
microsoft/phi-2,olive,16,0.04708,16.0,0.23556864000000002,12.025812009030178,0.04708,1.3304714881610993
microsoft/phi-2,olive,18,0.052965,17.93419872028047,0.26501472000000004,12.025812009030178,0.052965,1.4913087537717775
microsoft/phi-2,olive,20,0.05885,19.99456185885552,0.2944608,12.025812009030178,0.05885,1.6626371544675411
microsoft/phi-2,olive,22,0.064735,21.90676732455398,0.32390688,12.025812009030178,0.064735,1.8216455826936422
microsoft/phi-2,olive,24,0.07062000000000002,23.93335244241847,0.35335296,12.025812009030178,0.07062000000000002,1.9901651900467865
microsoft/phi-2,olive,26,0.076505,24.03886206147198,0.38279904000000003,12.025812009030178,0.076505,1.9989387862891261
microsoft/phi-2,olive,28,0.08239,24.03886206147198,0.41224512,12.025812009030178,0.08239,1.9989387862891261
microsoft/phi-2,olive,30,0.088275,24.03886206147198,0.4416912,12.025812009030178,0.088275,1.9989387862891261
microsoft/phi-2,olive,32,0.09416,24.0406482035018,0.47113728000000005,12.025812009030178,0.09416,1.9990873119794061
microsoft/phi-2,olive,34,0.100045,24.0406482035018,0.50058336,12.025812009030178,0.100045,1.9990873119794061
microsoft/phi-2,olive,36,0.10593,24.0406482035018,0.5300294400000001,12.025812009030178,0.10593,1.9990873119794061
microsoft/phi-2,olive,38,0.111815,24.0406482035018,0.55947552,12.025812009030178,0.111815,1.9990873119794061
microsoft/phi-2,olive,40,0.1177,24.0406482035018,0.5889216,12.025812009030178,0.1177,1.9990873119794061
microsoft/phi-2,olive,42,0.123585,24.0406482035018,0.6183676800000001,12.025812009030178,0.123585,1.9990873119794061
microsoft/phi-2,olive,44,0.12947,24.0406482035018,0.64781376,12.025812009030178,0.12947,1.9990873119794061
microsoft/phi-2,olive,46,0.135355,24.0406482035018,0.6772598400000001,12.025812009030178,0.135355,1.9990873119794061
microsoft/phi-2,olive,48,0.14124000000000003,24.0406482035018,0.70670592,12.025812009030178,0.14124000000000003,1.9990873119794061
microsoft/phi-2,olive,50,0.147125,24.0406482035018,0.736152,12.025812009030178,0.147125,1.9990873119794061
microsoft/phi-2,olive,52,0.15301,24.0406482035018,0.7655980800000001,12.025812009030178,0.15301,1.9990873119794061
microsoft/phi-2,olive,54,0.158895,24.0406482035018,0.79504416,12.025812009030178,0.158895,1.9990873119794061
microsoft/phi-2,olive,56,0.16478,24.0406482035018,0.82449024,12.025812009030178,0.16478,1.9990873119794061
microsoft/phi-2,olive,58,0.170665,24.0406482035018,0.8539363200000001,12.025812009030178,0.170665,1.9990873119794061
microsoft/phi-2,olive,60,0.17655,24.0406482035018,0.8833824,12.025812009030178,0.17655,1.9990873119794061
microsoft/phi-2,olive,62,0.182435,24.0406482035018,0.91282848,12.025812009030178,0.182435,1.9990873119794061
microsoft/phi-2,olive,64,0.18832,24.0406482035018,0.9422745600000001,12.025812009030178,0.18832,1.9990873119794061
microsoft/phi-2,olive,66,0.19420500000000002,24.0406482035018,0.97172064,12.025812009030178,0.19420500000000002,1.9990873119794061
microsoft/phi-2,baseline,2,0.029446080000000003,2.001666256607239,0.029446080000000003,2.001666256607239,0.029446080000000003,1.0
microsoft/phi-2,baseline,4,0.058892160000000006,4.002705219115741,0.058892160000000006,4.002705219115741,0.058892160000000006,1.0
microsoft/phi-2,baseline,6,0.08833824,5.9996802751574885,0.08833824,5.9996802751574885,0.08833824,1.0
microsoft/phi-2,baseline,8,0.11778432000000001,8.002902440977984,0.11778432000000001,8.002902440977984,0.11778432000000001,1.0
microsoft/phi-2,baseline,10,0.1472304,10.001813938150047,0.1472304,10.001813938150047,0.1472304,1.0
microsoft/phi-2,baseline,12,0.17667648,11.973753222409073,0.17667648,11.973753222409073,0.17667648,1.0
microsoft/phi-2,baseline,14,0.20612256,12.025626935653559,0.20612256,12.025626935653559,0.20612256,1.0
microsoft/phi-2,baseline,16,0.23556864000000002,12.025812009030178,0.23556864000000002,12.025812009030178,0.23556864000000002,1.0
microsoft/phi-2,baseline,18,0.26501472000000004,12.025812009030178,0.26501472000000004,12.025812009030178,0.26501472000000004,1.0
microsoft/phi-2,baseline,20,0.2944608,12.025812009030178,0.2944608,12.025812009030178,0.2944608,1.0
microsoft/phi-2,baseline,22,0.32390688,12.025812009030178,0.32390688,12.025812009030178,0.32390688,1.0
microsoft/phi-2,baseline,24,0.35335296,12.025812009030178,0.35335296,12.025812009030178,0.35335296,1.0
microsoft/phi-2,baseline,26,0.38279904000000003,12.025812009030178,0.38279904000000003,12.025812009030178,0.38279904000000003,1.0
microsoft/phi-2,baseline,28,0.41224512,12.025812009030178,0.41224512,12.025812009030178,0.41224512,1.0
microsoft/phi-2,baseline,30,0.4416912,12.025812009030178,0.4416912,12.025812009030178,0.4416912,1.0
microsoft/phi-2,baseline,32,0.47113728000000005,12.025812009030178,0.47113728000000005,12.025812009030178,0.47113728000000005,1.0
microsoft/phi-2,baseline,34,0.50058336,12.025812009030178,0.50058336,12.025812009030178,0.50058336,1.0
microsoft/phi-2,baseline,36,0.5300294400000001,12.025812009030178,0.5300294400000001,12.025812009030178,0.5300294400000001,1.0
microsoft/phi-2,baseline,38,0.55947552,12.025812009030178,0.55947552,12.025812009030178,0.55947552,1.0
microsoft/phi-2,baseline,40,0.5889216,12.025812009030178,0.5889216,12.025812009030178,0.5889216,1.0
microsoft/phi-2,baseline,42,0.6183676800000001,12.025812009030178,0.6183676800000001,12.025812009030178,0.6183676800000001,1.0
microsoft/phi-2,baseline,44,0.64781376,12.025812009030178,0.64781376,12.025812009030178,0.64781376,1.0
microsoft/phi-2,baseline,46,0.6772598400000001,12.025812009030178,0.6772598400000001,12.025812009030178,0.6772598400000001,1.0
microsoft/phi-2,baseline,48,0.70670592,12.025812009030178,0.70670592,12.025812009030178,0.70670592,1.0
microsoft/phi-2,baseline,50,0.736152,12.025812009030178,0.736152,12.025812009030178,0.736152,1.0
microsoft/phi-2,baseline,52,0.7655980800000001,12.025812009030178,0.7655980800000001,12.025812009030178,0.7655980800000001,1.0
microsoft/phi-2,baseline,54,0.79504416,12.025812009030178,0.79504416,12.025812009030178,0.79504416,1.0
microsoft/phi-2,baseline,56,0.82449024,12.025812009030178,0.82449024,12.025812009030178,0.82449024,1.0
microsoft/phi-2,baseline,58,0.8539363200000001,12.025812009030178,0.8539363200000001,12.025812009030178,0.8539363200000001,1.0
microsoft/phi-2,baseline,60,0.8833824,12.025812009030178,0.8833824,12.025812009030178,0.8833824,1.0
microsoft/phi-2,baseline,62,0.91282848,12.025812009030178,0.91282848,12.025812009030178,0.91282848,1.0
microsoft/phi-2,baseline,64,0.9422745600000001,12.025812009030178,0.9422745600000001,12.025812009030178,0.9422745600000001,1.0
microsoft/phi-2,baseline,66,0.97172064,12.025812009030178,0.97172064,12.025812009030178,0.97172064,1.0
