model,accelerator,pe_x,area_mm2,tp,base_area_mm2,base_tp,norm_x,norm_y
gpt2-large,bitmod,62,0.8711533200000001,45.94349154325057,0.91282848,11.991583243749833,0.8711533200000001,3.8313115632330628
gpt2-large,bitmod,64,0.8992550399999999,45.94349154325057,0.9422745600000001,11.991583243749833,0.8992550399999999,3.8313115632330628
gpt2-large,bitmod,66,0.9273567599999999,45.94349154325057,0.97172064,11.991583243749833,0.9273567599999999,3.8313115632330628
gpt2-large,olive,4,0.01177,4.033851495304979,0.058892160000000006,4.033851495304979,0.01177,1.0
gpt2-large,olive,6,0.017655000000000004,6.029984194012598,0.08833824,6.029984194012598,0.017655000000000004,1.0
gpt2-large,olive,8,0.02354,8.016968290311452,0.11778432000000001,8.016968290311452,0.02354,1.0
gpt2-large,olive,10,0.029425,9.999413191456068,0.1472304,9.999413191456068,0.029425,1.0
gpt2-large,olive,12,0.03531000000000001,11.957009870421482,0.17667648,11.957009870421482,0.03531000000000001,1.0
gpt2-large,olive,14,0.041195,13.905178979436405,0.20612256,11.97751769952163,0.041195,1.1609399650473289
gpt2-large,olive,16,0.04708,15.834778837814397,0.23556864000000002,11.97751769952163,0.04708,1.3220417815326477
gpt2-large,olive,18,0.052965,17.754045981801763,0.26501472000000004,11.97751769952163,0.052965,1.4822809222407445
gpt2-large,olive,20,0.05885,19.72108633593087,0.2944608,11.991583243749833,0.05885,1.6445773618933726
gpt2-large,olive,22,0.064735,21.62295914051265,0.32390688,11.991583243749833,0.064735,1.803178004187463
gpt2-large,olive,24,0.07062000000000002,23.51255634256278,0.35335296,11.991583243749833,0.07062000000000002,1.9607549615950695
gpt2-large,olive,26,0.076505,23.560286864616405,0.38279904000000003,11.991583243749833,0.076505,1.9647352968922038
gpt2-large,olive,28,0.08239,23.560286864616405,0.41224512,11.991583243749833,0.08239,1.9647352968922038
gpt2-large,olive,30,0.088275,23.560286864616405,0.4416912,11.991583243749833,0.088275,1.9647352968922038
gpt2-large,olive,32,0.09416,23.560286864616405,0.47113728000000005,11.991583243749833,0.09416,1.9647352968922038
gpt2-large,olive,34,0.100045,23.560286864616405,0.50058336,11.991583243749833,0.100045,1.9647352968922038
gpt2-large,olive,36,0.10593,23.560286864616405,0.5300294400000001,11.991583243749833,0.10593,1.9647352968922038
gpt2-large,olive,38,0.111815,23.560286864616405,0.55947552,11.991583243749833,0.111815,1.9647352968922038
